segment_id,environment,speaker_id,word_count,sentence_count,emotion_word_count,vulnerability_count,repair_count,second_person_count,directive_count,commitment_count,segment_start_iso,emotional_cost,role_constraint
four_guys_00667,four_guys,🔆 Mr_Y,455,54,0,0,0,4,20,1,2024-01-27T07:34:00,0.0,83.07692307692308
four_guys_00668,four_guys,🔆 Mr_Y,29,6,0,0,0,1,1,0,2024-01-27T20:13:00,0.0,62.068965517241374
four_guys_00669,four_guys,🔆 Mr_Y,56,10,0,0,0,0,0,0,2024-01-28T16:20:00,0.0,0.0
four_guys_00670,four_guys,🔆 Mr_Y,4,1,0,0,0,0,0,0,2024-01-29T08:39:00,0.0,0.0
four_guys_00671,four_guys,🔆 Mr_Y,16,6,0,0,0,0,0,0,2024-01-29T15:34:00,0.0,0.0
four_guys_00672,four_guys,🔆 Mr_Y,30,7,0,0,0,2,2,0,2024-01-31T20:32:00,0.0,120.00000000000001
four_guys_00673,four_guys,🔆 Mr_Y,2,3,0,0,0,0,0,0,2024-02-01T10:10:00,0.0,0.0
four_guys_00674,four_guys,🔆 Mr_Y,7,2,0,0,0,0,0,0,2024-02-03T14:04:00,0.0,0.0
four_guys_00675,four_guys,🔆 Mr_Y,4,1,0,0,0,0,0,0,2024-02-04T09:04:00,0.0,0.0
four_guys_00676,four_guys,🔆 Mr_Y,9,1,0,0,0,0,1,0,2024-02-04T20:37:00,0.0,199.99999999999997
four_guys_00677,four_guys,🔆 Mr_Y,4,2,0,0,0,0,0,0,2024-02-11T18:32:00,0.0,0.0
four_guys_00678,four_guys,🔆 Mr_Y,19,5,0,0,0,0,0,0,2024-02-12T16:18:00,0.0,0.0
four_guys_00679,four_guys,🔆 Mr_Y,2,2,0,0,0,0,0,0,2024-02-13T09:42:00,0.0,0.0
four_guys_00680,four_guys,🔆 Mr_Y,5,2,0,0,0,1,0,0,2024-02-14T19:10:00,0.0,0.0
four_guys_00681,four_guys,🔆 Mr_Y,86,16,0,0,0,3,1,0,2024-02-15T18:41:00,0.0,20.930232558139533
four_guys_00682,four_guys,🔆 Mr_Y,23,6,0,0,0,0,1,0,2024-02-20T19:54:00,0.0,78.26086956521739
four_guys_00683,four_guys,🔆 Mr_Y,40,7,0,0,0,2,1,0,2024-02-21T20:33:00,0.0,45.0
four_guys_00684,four_guys,🔆 Mr_Y,7,3,0,0,0,0,0,0,2024-02-22T06:44:00,0.0,0.0
four_guys_00685,four_guys,🔆 Mr_Y,6,2,0,0,0,1,0,0,2024-02-22T20:07:00,0.0,0.0
four_guys_00686,four_guys,🔆 Mr_Y,8,2,0,0,0,1,0,0,2024-02-24T18:51:00,0.0,0.0
four_guys_00687,four_guys,🔆 Mr_Y,14,2,0,0,0,0,1,0,2024-02-25T10:17:00,0.0,128.57142857142858
four_guys_00688,four_guys,🔆 Mr_Y,271,38,0,0,0,5,13,0,2024-02-25T18:28:00,0.0,86.3468634686347
four_guys_00689,four_guys,🔆 Mr_Y,250,33,0,0,0,2,6,0,2024-02-26T08:45:00,0.0,48.0
four_guys_00690,four_guys,🔆 Mr_Y,54,7,0,0,0,1,3,0,2024-02-26T20:49:00,0.0,88.88888888888887
four_guys_00691,four_guys,🔆 Mr_Y,272,41,0,0,0,5,13,0,2024-02-27T06:33:00,0.0,86.02941176470587
four_guys_00692,four_guys,🔆 Mr_Y,22,4,0,0,0,0,2,0,2024-02-27T23:20:00,0.0,190.90909090909088
four_guys_00693,four_guys,🔆 Mr_Y,227,34,0,0,0,5,9,0,2024-02-28T08:27:00,0.0,71.36563876651982
four_guys_00694,four_guys,🔆 Mr_Y,49,9,0,0,0,2,0,0,2024-03-02T16:02:00,0.0,0.0
four_guys_00695,four_guys,🔆 Mr_Y,55,8,0,0,0,0,2,0,2024-03-03T06:37:00,0.0,65.45454545454545
four_guys_00696,four_guys,🔆 Mr_Y,7,1,0,0,0,0,1,0,2024-03-04T15:30:00,0.0,257.14285714285717
four_guys_00697,four_guys,🔆 Mr_Y,126,21,0,0,0,2,4,0,2024-03-05T09:34:00,0.0,57.14285714285714
four_guys_00698,four_guys,🔆 Mr_Y,60,13,0,0,0,1,3,0,2024-03-05T17:01:00,0.0,110.0
four_guys_00699,four_guys,🔆 Mr_Y,71,9,0,0,0,3,3,1,2024-03-06T14:38:00,0.0,76.05633802816901
four_guys_00700,four_guys,🔆 Mr_Y,21,3,0,0,0,2,0,0,2024-03-10T00:34:00,0.0,0.0
four_guys_00701,four_guys,🔆 Mr_Y,27,4,0,0,0,0,1,0,2024-03-11T10:35:00,0.0,66.66666666666667
four_guys_00702,four_guys,🔆 Mr_Y,130,19,0,0,0,9,6,0,2024-03-12T18:30:00,0.0,83.07692307692308
four_guys_00703,four_guys,🔆 Mr_Y,71,10,0,0,0,2,5,0,2024-03-13T17:37:00,0.0,126.76056338028171
four_guys_00704,four_guys,🔆 Mr_Y,11,2,0,0,0,0,0,0,2024-03-21T18:05:00,0.0,0.0
four_guys_00705,four_guys,🔆 Mr_Y,29,9,0,0,0,0,3,0,2024-03-23T09:07:00,0.0,186.20689655172416
four_guys_00706,four_guys,🔆 Mr_Y,36,7,0,0,0,4,0,0,2024-03-26T18:42:00,0.0,0.0
four_guys_00707,four_guys,🔆 Mr_Y,199,33,0,0,0,10,8,0,2024-03-28T14:40:00,0.0,72.36180904522614
four_guys_00708,four_guys,🔆 Mr_Y,18,6,0,0,0,1,0,0,2024-03-30T13:51:00,0.0,0.0
four_guys_00709,four_guys,🔆 Mr_Y,64,10,0,0,0,0,2,0,2024-03-31T13:51:00,0.0,56.25
four_guys_00710,four_guys,🔆 Mr_Y,229,31,0,0,0,2,9,0,2024-04-03T15:51:00,0.0,70.74235807860262
four_guys_00711,four_guys,🔆 Mr_Y,49,6,0,0,0,2,2,0,2024-04-05T08:33:00,0.0,73.46938775510205
four_guys_00712,four_guys,🔆 Mr_Y,18,3,0,0,0,1,2,0,2024-04-06T16:40:00,0.0,199.99999999999997
four_guys_00713,four_guys,🔆 Mr_Y,21,4,0,0,0,2,1,0,2024-04-09T20:21:00,0.0,85.71428571428571
four_guys_00714,four_guys,🔆 Mr_Y,14,3,0,0,0,0,1,0,2024-04-10T21:11:00,0.0,128.57142857142858
four_guys_00715,four_guys,🔆 Mr_Y,58,9,0,0,0,6,0,0,2024-04-11T09:06:00,0.0,0.0
four_guys_00716,four_guys,🔆 Mr_Y,120,8,0,0,0,1,3,0,2024-04-18T18:22:00,0.0,45.0
four_guys_00717,four_guys,🔆 Mr_Y,28,6,0,0,0,0,1,0,2024-04-19T11:15:00,0.0,64.28571428571429
four_guys_00718,four_guys,🔆 Mr_Y,2,1,0,0,0,0,0,0,2024-04-19T23:22:00,0.0,0.0
four_guys_00719,four_guys,🔆 Mr_Y,47,5,0,0,0,0,2,0,2024-04-24T15:34:00,0.0,76.59574468085107
four_guys_00720,four_guys,🔆 Mr_Y,26,3,0,0,0,0,1,0,2024-04-25T15:35:00,0.0,69.23076923076924
four_guys_00721,four_guys,🔆 Mr_Y,1,1,0,0,0,0,0,0,2024-04-26T09:33:00,0.0,0.0
four_guys_00722,four_guys,🔆 Mr_Y,11,4,0,0,0,0,0,0,2024-04-26T17:52:00,0.0,0.0
four_guys_00723,four_guys,🔆 Mr_Y,11,1,0,0,0,0,0,0,2024-04-27T06:59:00,0.0,109.09090909090908
four_guys_00724,four_guys,🔆 Mr_Y,6,2,0,0,0,1,0,0,2024-04-30T08:59:00,0.0,0.0
four_guys_00725,four_guys,🔆 Mr_Y,37,6,0,0,0,3,1,0,2024-05-01T08:33:00,0.0,48.64864864864865
four_guys_00726,four_guys,🔆 Mr_Y,8,2,0,0,0,1,0,0,2024-05-01T17:44:00,0.0,0.0
four_guys_00727,four_guys,🔆 Mr_Y,55,16,0,0,0,1,0,0,2024-05-02T18:31:00,0.0,-10.909090909090908
four_guys_00728,four_guys,🔆 Mr_Y,14,4,0,0,0,0,0,0,2024-05-03T07:55:00,0.0,0.0
four_guys_00729,four_guys,🔆 Mr_Y,36,10,0,0,0,1,1,0,2024-05-05T09:55:00,0.0,49.99999999999999
four_guys_00730,four_guys,🔆 Mr_Y,123,17,0,0,0,6,4,0,2024-05-06T12:24:00,0.0,58.53658536585367
four_guys_00731,four_guys,🔆 Mr_Y,197,29,0,0,0,9,7,0,2024-05-07T11:46:00,0.0,70.0507614213198
four_guys_00732,four_guys,🔆 Mr_Y,32,9,0,0,0,1,1,0,2024-05-08T16:39:00,0.0,56.25
four_guys_00733,four_guys,🔆 Mr_Y,91,15,0,0,0,2,0,0,2024-05-09T12:53:00,0.0,0.0
four_guys_00734,four_guys,🔆 Mr_Y,197,28,0,0,0,5,6,0,2024-05-10T13:57:00,0.0,60.91370558375634
four_guys_00735,four_guys,🔆 Mr_Y,318,43,0,0,0,3,11,0,2024-05-11T05:48:00,0.0,62.26415094339623
four_guys_00736,four_guys,🔆 Mr_Y,21,5,0,0,0,0,0,0,2024-05-12T00:10:00,0.0,0.0
four_guys_00737,four_guys,🔆 Mr_Y,20,2,0,0,0,1,1,0,2024-05-12T15:20:00,0.0,90.0
four_guys_00738,four_guys,🔆 Mr_Y,103,13,0,0,0,3,3,0,2024-05-13T09:28:00,0.0,58.252427184466015
four_guys_00739,four_guys,🔆 Mr_Y,5,2,0,0,0,0,0,0,2024-05-23T05:51:00,0.0,0.0
four_guys_00740,four_guys,🔆 Mr_Y,13,3,0,0,0,0,0,0,2024-05-24T16:08:00,0.0,0.0
four_guys_00741,four_guys,🔆 Mr_Y,22,3,0,0,0,0,1,0,2024-05-25T15:32:00,0.0,81.81818181818181
four_guys_00742,four_guys,🔆 Mr_Y,35,5,0,0,0,0,0,0,2024-05-26T13:50:00,0.0,0.0
four_guys_00743,four_guys,🔆 Mr_Y,1,1,0,0,0,0,0,0,2024-05-28T13:38:00,0.0,0.0
four_guys_00744,four_guys,🔆 Mr_Y,93,16,0,0,0,3,4,0,2024-05-30T14:39:00,0.0,77.4193548387097
four_guys_00745,four_guys,🔆 Mr_Y,132,21,0,0,0,0,3,0,2024-05-31T09:54:00,0.0,40.90909090909091
four_guys_00746,four_guys,🔆 Mr_Y,256,37,0,0,0,5,5,0,2024-06-01T09:33:00,0.0,35.15625
four_guys_00747,four_guys,🔆 Mr_Y,19,4,0,0,0,1,1,0,2024-06-02T06:27:00,0.0,157.89473684210526
four_guys_00748,four_guys,🔆 Mr_Y,15,3,0,0,0,1,0,0,2024-06-04T15:41:00,0.0,0.0
four_guys_00749,four_guys,🔆 Mr_Y,7,2,0,0,0,0,0,0,2024-06-05T18:11:00,0.0,0.0
four_guys_00750,four_guys,🔆 Mr_Y,280,37,0,0,0,5,17,2,2024-06-06T13:48:00,0.0,113.57142857142858
four_guys_00751,four_guys,🔆 Mr_Y,78,12,0,0,0,4,1,1,2024-06-08T14:23:00,0.0,23.076923076923077
four_guys_00752,four_guys,🔆 Mr_Y,117,13,0,0,0,0,4,0,2024-06-10T11:16:00,0.0,61.538461538461554
four_guys_00753,four_guys,🔆 Mr_Y,62,8,0,0,0,0,4,0,2024-06-11T09:36:00,0.0,116.12903225806451
four_guys_00754,four_guys,🔆 Mr_Y,169,26,0,0,0,1,5,0,2024-06-12T07:38:00,0.0,60.35502958579882
four_guys_00755,four_guys,🔆 Mr_Y,22,6,0,0,0,0,0,0,2024-06-12T17:15:00,0.0,0.0
four_guys_00756,four_guys,🔆 Mr_Y,10,2,0,0,0,0,0,0,2024-06-13T19:43:00,0.0,0.0
four_guys_00757,four_guys,🔆 Mr_Y,11,4,0,0,0,0,0,0,2024-06-17T20:22:00,0.0,0.0
four_guys_00758,four_guys,🔆 Mr_Y,68,17,0,1,0,2,7,2,2024-06-19T19:09:00,29.41176470588235,220.58823529411762
four_guys_00759,four_guys,🔆 Mr_Y,107,11,0,0,0,1,4,0,2024-06-20T11:57:00,0.0,89.7196261682243
four_guys_00760,four_guys,🔆 Mr_Y,180,21,0,0,0,1,6,0,2024-06-21T08:47:00,0.0,66.66666666666667
four_guys_00761,four_guys,🔆 Mr_Y,120,25,0,0,0,1,3,0,2024-06-21T19:29:00,0.0,45.0
four_guys_00762,four_guys,🔆 Mr_Y,211,26,0,0,0,1,5,0,2024-06-22T11:33:00,0.0,54.02843601895734
four_guys_00763,four_guys,🔆 Mr_Y,153,26,0,0,0,4,4,0,2024-06-23T07:18:00,0.0,47.05882352941177
four_guys_00764,four_guys,🔆 Mr_Y,38,6,0,0,0,0,3,0,2024-06-24T13:10:00,0.0,142.10526315789474
four_guys_00765,four_guys,🔆 Mr_Y,55,5,0,0,0,1,1,0,2024-06-25T18:20:00,0.0,32.72727272727273
four_guys_00766,four_guys,🔆 Mr_Y,53,7,1,0,0,0,1,0,2024-06-26T06:07:00,28.301886792452827,33.96226415094339
four_guys_00767,four_guys,🔆 Mr_Y,83,13,0,0,0,3,5,0,2024-06-26T14:03:00,0.0,101.20481927710844
four_guys_00768,four_guys,🔆 Mr_Y,83,6,0,0,0,5,2,0,2024-06-27T13:24:00,0.0,43.37349397590362
four_guys_00769,four_guys,🔆 Mr_Y,215,26,0,0,0,1,5,0,2024-06-28T13:21:00,0.0,47.44186046511628
four_guys_00770,four_guys,🔆 Mr_Y,1,2,0,0,0,0,0,0,2024-06-29T11:49:00,0.0,0.0
four_guys_00771,four_guys,🔆 Mr_Y,12,4,0,0,0,0,0,0,2024-06-29T18:33:00,0.0,0.0
four_guys_00772,four_guys,🔆 Mr_Y,48,6,0,0,0,1,4,0,2024-06-30T05:17:00,0.0,150.0
four_guys_00773,four_guys,🔆 Mr_Y,8,3,0,0,0,0,0,0,2024-07-01T18:54:00,0.0,0.0
four_guys_00774,four_guys,🔆 Mr_Y,66,6,0,0,0,1,1,0,2024-07-02T10:32:00,0.0,27.272727272727273
four_guys_00775,four_guys,🔆 Mr_Y,79,9,0,0,0,2,2,0,2024-07-03T07:42:00,0.0,45.56962025316456
four_guys_00776,four_guys,🔆 Mr_Y,38,9,0,0,0,0,1,0,2024-07-04T13:14:00,0.0,47.368421052631575
four_guys_00777,four_guys,🔆 Mr_Y,155,24,0,0,0,0,8,0,2024-07-05T08:00:00,0.0,100.64516129032258
four_guys_00778,four_guys,🔆 Mr_Y,39,6,1,0,0,0,3,0,2024-07-06T13:48:00,38.46153846153846,200.0
four_guys_00779,four_guys,🔆 Mr_Y,10,3,0,0,0,0,0,0,2024-07-07T07:04:00,0.0,0.0
four_guys_00780,four_guys,🔆 Mr_Y,88,9,0,0,0,1,4,0,2024-07-08T09:22:00,0.0,95.45454545454545
four_guys_00781,four_guys,🔆 Mr_Y,14,6,0,0,0,0,0,0,2024-07-09T17:26:00,0.0,0.0
four_guys_00782,four_guys,🔆 Mr_Y,10,1,0,0,0,0,0,0,2024-07-10T22:13:00,0.0,0.0
four_guys_00783,four_guys,🔆 Mr_Y,12,1,0,0,0,0,2,0,2024-07-11T16:01:00,0.0,300.0
four_guys_00784,four_guys,🔆 Mr_Y,288,34,0,0,0,0,8,0,2024-07-12T12:16:00,0.0,52.08333333333332
four_guys_00785,four_guys,🔆 Mr_Y,75,8,0,0,0,1,5,1,2024-07-13T10:49:00,0.0,136.0
four_guys_00786,four_guys,🔆 Mr_Y,57,12,0,0,0,0,2,0,2024-07-14T11:31:00,0.0,126.31578947368419
four_guys_00787,four_guys,🔆 Mr_Y,6,2,0,0,0,0,0,0,2024-07-15T16:10:00,0.0,0.0
four_guys_00788,four_guys,🔆 Mr_Y,16,3,0,1,0,1,0,0,2024-07-16T21:43:00,125.0,0.0
four_guys_00789,four_guys,🔆 Mr_Y,38,7,0,0,0,3,0,0,2024-07-17T06:36:00,0.0,0.0
four_guys_00790,four_guys,🔆 Mr_Y,31,14,0,0,0,0,0,0,2024-07-17T21:38:00,0.0,0.0
four_guys_00791,four_guys,🔆 Mr_Y,425,64,1,0,0,4,22,0,2024-07-18T12:45:00,3.529411764705882,91.76470588235296
four_guys_00792,four_guys,🔆 Mr_Y,59,13,0,0,0,1,2,0,2024-07-19T09:26:00,0.0,61.01694915254238
four_guys_00793,four_guys,🔆 Mr_Y,196,31,0,0,0,2,7,0,2024-07-20T14:48:00,0.0,64.28571428571429
four_guys_00794,four_guys,🔆 Mr_Y,23,2,0,0,0,0,1,0,2024-07-21T16:04:00,0.0,78.26086956521739
four_guys_00795,four_guys,🔆 Mr_Y,262,33,0,0,0,4,16,0,2024-07-22T15:53:00,0.0,130.53435114503816
four_guys_00796,four_guys,🔆 Mr_Y,27,5,0,0,0,1,0,0,2024-07-23T16:27:00,0.0,44.44444444444444
four_guys_00797,four_guys,🔆 Mr_Y,15,1,0,0,0,0,0,0,2024-07-24T15:43:00,0.0,0.0
four_guys_00798,four_guys,🔆 Mr_Y,502,74,0,0,0,7,17,1,2024-07-25T14:30:00,0.0,65.73705179282868
four_guys_00799,four_guys,🔆 Mr_Y,1,1,0,0,0,0,0,0,2024-07-26T07:25:00,0.0,0.0
four_guys_00800,four_guys,🔆 Mr_Y,27,6,0,0,0,1,1,0,2024-07-26T14:54:00,0.0,66.66666666666667
four_guys_00801,four_guys,🔆 Mr_Y,66,12,0,0,0,3,1,0,2024-07-27T12:09:00,0.0,27.272727272727273
four_guys_00802,four_guys,🔆 Mr_Y,35,8,0,0,0,0,0,0,2024-07-28T12:30:00,0.0,0.0
four_guys_00803,four_guys,🔆 Mr_Y,604,88,2,0,0,6,17,0,2024-07-29T15:42:00,4.966887417218543,54.635761589403984
four_guys_00804,four_guys,🔆 Mr_Y,104,15,0,0,0,2,4,1,2024-07-30T17:02:00,0.0,69.23076923076924
four_guys_00805,four_guys,🔆 Mr_Y,117,18,0,0,0,3,2,1,2024-07-31T07:45:00,0.0,41.025641025641036
four_guys_00806,four_guys,🔆 Mr_Y,68,9,0,0,0,0,2,1,2024-08-01T08:58:00,0.0,52.94117647058823
four_guys_00807,four_guys,🔆 Mr_Y,91,17,0,0,0,3,2,0,2024-08-02T08:09:00,0.0,39.56043956043956
four_guys_00808,four_guys,🔆 Mr_Y,134,20,0,0,0,1,7,1,2024-08-03T10:29:00,0.0,94.02985074626865
four_guys_00809,four_guys,🔆 Mr_Y,469,51,0,0,0,9,20,0,2024-08-04T03:08:00,0.0,76.7590618336887
four_guys_00810,four_guys,🔆 Mr_Y,350,46,0,0,0,2,11,1,2024-08-05T15:57:00,0.0,60.00000000000001
four_guys_00811,four_guys,🔆 Mr_Y,47,8,0,0,0,1,1,0,2024-08-06T18:18:00,0.0,38.297872340425535
four_guys_00812,four_guys,🔆 Mr_Y,12,2,0,0,0,0,1,0,2024-08-07T08:05:00,0.0,250.0
four_guys_00813,four_guys,🔆 Mr_Y,64,18,0,0,0,0,2,0,2024-08-07T18:43:00,0.0,56.25
four_guys_00814,four_guys,🔆 Mr_Y,223,35,0,0,0,1,5,0,2024-08-08T16:05:00,0.0,45.73991031390134
four_guys_00815,four_guys,🔆 Mr_Y,46,9,0,0,0,0,1,0,2024-08-09T16:02:00,0.0,39.130434782608695
four_guys_00816,four_guys,🔆 Mr_Y,169,31,0,0,0,3,3,0,2024-08-10T09:16:00,0.0,39.053254437869825
four_guys_00817,four_guys,🔆 Mr_Y,12,3,0,0,0,0,0,0,2024-08-11T11:32:00,0.0,0.0
four_guys_00818,four_guys,🔆 Mr_Y,21,8,0,0,0,1,0,0,2024-08-12T16:14:00,0.0,0.0
four_guys_00819,four_guys,🔆 Mr_Y,67,9,0,0,0,1,3,0,2024-08-14T10:30:00,0.0,80.59701492537313
four_guys_00820,four_guys,🔆 Mr_Y,4,2,0,0,0,0,0,0,2024-08-15T19:34:00,0.0,0.0
four_guys_00821,four_guys,🔆 Mr_Y,1,1,0,0,0,0,0,0,2024-08-16T08:29:00,0.0,0.0
four_guys_00822,four_guys,🔆 Mr_Y,83,13,0,0,0,1,2,0,2024-08-16T15:36:00,0.0,43.37349397590362
four_guys_00823,four_guys,🔆 Mr_Y,168,27,0,0,0,0,4,0,2024-08-17T13:07:00,0.0,42.857142857142854
four_guys_00824,four_guys,🔆 Mr_Y,402,59,0,0,0,2,6,1,2024-08-18T08:18:00,0.0,37.3134328358209
four_guys_00825,four_guys,🔆 Mr_Y,27,8,0,0,0,0,0,0,2024-08-19T07:12:00,0.0,0.0
four_guys_00826,four_guys,🔆 Mr_Y,157,19,0,0,0,5,3,0,2024-08-21T14:10:00,0.0,30.57324840764331
four_guys_00827,four_guys,🔆 Mr_Y,75,10,0,0,0,2,3,1,2024-08-22T07:23:00,0.0,72.0
four_guys_00828,four_guys,🔆 Mr_Y,107,15,0,0,0,1,5,1,2024-08-23T16:56:00,0.0,84.11214953271028
four_guys_00829,four_guys,🔆 Mr_Y,109,21,0,0,0,3,2,0,2024-08-24T12:42:00,0.0,44.03669724770643
four_guys_00830,four_guys,🔆 Mr_Y,409,51,0,0,0,4,7,0,2024-08-25T06:10:00,0.0,30.806845965770172
four_guys_00831,four_guys,🔆 Mr_Y,14,2,0,0,0,0,0,1,2024-08-27T17:45:00,0.0,0.0
four_guys_00832,four_guys,🔆 Mr_Y,34,8,0,0,0,0,0,0,2024-08-28T16:45:00,0.0,0.0
four_guys_00833,four_guys,🔆 Mr_Y,21,3,0,0,0,0,0,0,2024-08-29T12:04:00,0.0,0.0
four_guys_00834,four_guys,🔆 Mr_Y,256,28,0,0,0,7,5,0,2024-08-30T08:23:00,0.0,35.15625
four_guys_00835,four_guys,🔆 Mr_Y,33,6,1,0,0,0,2,0,2024-08-31T15:54:00,45.45454545454545,145.45454545454547
four_guys_00836,four_guys,🔆 Mr_Y,35,5,0,0,0,0,0,0,2024-09-01T13:06:00,0.0,0.0
four_guys_00837,four_guys,🔆 Mr_Y,3,3,0,0,0,0,0,0,2024-09-03T08:26:00,0.0,0.0
four_guys_00838,four_guys,🔆 Mr_Y,11,3,0,0,0,0,0,0,2024-09-04T18:03:00,0.0,0.0
four_guys_00839,four_guys,🔆 Mr_Y,32,5,0,0,0,0,0,0,2024-09-08T16:27:00,0.0,37.5
four_guys_00840,four_guys,🔆 Mr_Y,17,4,0,0,0,0,2,0,2024-09-11T09:36:00,0.0,211.76470588235293
four_guys_00841,four_guys,🔆 Mr_Y,12,1,0,0,0,1,0,0,2024-09-16T20:07:00,0.0,0.0
four_guys_00842,four_guys,🔆 Mr_Y,83,11,0,0,0,0,1,0,2024-09-19T14:58:00,0.0,21.68674698795181
four_guys_00843,four_guys,🔆 Mr_Y,2,2,0,0,0,0,0,0,2024-09-20T09:36:00,0.0,0.0
four_guys_00844,four_guys,🔆 Mr_Y,83,11,0,0,0,0,4,0,2024-09-21T16:40:00,0.0,86.74698795180724
four_guys_00845,four_guys,🔆 Mr_Y,16,7,0,0,0,0,0,0,2024-09-22T08:01:00,0.0,0.0
four_guys_00846,four_guys,🔆 Mr_Y,21,5,0,0,0,0,0,0,2024-09-22T19:11:00,0.0,0.0
four_guys_00847,four_guys,🔆 Mr_Y,2,2,0,0,0,0,0,0,2024-09-23T09:36:00,0.0,0.0
four_guys_00848,four_guys,🔆 Mr_Y,63,10,0,0,0,3,3,0,2024-09-26T19:33:00,0.0,85.71428571428571
four_guys_00849,four_guys,🔆 Mr_Y,179,24,0,0,0,2,2,0,2024-09-27T08:31:00,0.0,26.81564245810056
four_guys_00850,four_guys,🔆 Mr_Y,181,20,0,0,0,1,3,0,2024-09-28T09:38:00,0.0,36.46408839779005
four_guys_00851,four_guys,🔆 Mr_Y,401,62,0,0,0,10,15,0,2024-09-29T08:54:00,0.0,67.33167082294266
four_guys_00852,four_guys,🔆 Mr_Y,70,7,0,0,0,0,9,0,2024-10-01T19:34:00,0.0,231.42857142857142
four_guys_00853,four_guys,🔆 Mr_Y,663,77,0,0,0,7,20,0,2024-10-02T07:53:00,0.0,53.39366515837104
four_guys_00854,four_guys,🔆 Mr_Y,132,13,0,0,0,4,3,0,2024-10-03T10:41:00,0.0,50.0
four_guys_00855,four_guys,🔆 Mr_Y,123,18,0,0,0,2,3,0,2024-10-04T09:33:00,0.0,63.41463414634147
four_guys_00856,four_guys,🔆 Mr_Y,239,31,0,0,0,3,4,0,2024-10-05T08:24:00,0.0,35.146443514644346
four_guys_00857,four_guys,🔆 Mr_Y,108,10,0,0,0,5,4,0,2024-10-06T13:05:00,0.0,77.77777777777779
four_guys_00858,four_guys,🔆 Mr_Y,428,57,0,0,0,2,23,0,2024-10-07T07:18:00,0.0,99.53271028037383
four_guys_00859,four_guys,🔆 Mr_Y,10,4,0,0,0,0,0,0,2024-10-10T17:32:00,0.0,0.0
four_guys_00860,four_guys,🔆 Mr_Y,29,7,0,0,0,0,1,0,2024-10-11T11:12:00,0.0,62.068965517241374
four_guys_00861,four_guys,🔆 Mr_Y,58,11,0,0,0,3,2,0,2024-10-12T12:07:00,0.0,51.72413793103448
four_guys_00862,four_guys,🔆 Mr_Y,62,10,0,0,0,1,0,0,2024-10-13T07:27:00,0.0,0.0
four_guys_00863,four_guys,🔆 Mr_Y,118,14,0,0,0,4,7,0,2024-10-15T20:02:00,0.0,106.77966101694916
four_guys_00864,four_guys,🔆 Mr_Y,29,6,0,0,0,0,2,0,2024-10-16T15:31:00,0.0,124.13793103448275
four_guys_00865,four_guys,🔆 Mr_Y,111,33,0,0,0,0,5,0,2024-10-18T17:50:00,0.0,81.08108108108108
four_guys_00866,four_guys,🔆 Mr_Y,348,47,0,0,0,7,14,0,2024-10-19T12:41:00,0.0,82.75862068965517
four_guys_00867,four_guys,🔆 Mr_Y,108,20,0,0,0,0,1,1,2024-10-20T10:37:00,0.0,27.77777777777778
four_guys_00868,four_guys,🔆 Mr_Y,103,12,0,0,0,1,2,0,2024-10-21T18:20:00,0.0,46.60194174757281
four_guys_00869,four_guys,🔆 Mr_Y,161,16,0,0,0,0,5,0,2024-10-22T16:44:00,0.0,63.35403726708075
four_guys_00870,four_guys,🔆 Mr_Y,202,21,0,0,0,3,3,0,2024-10-23T12:25:00,0.0,26.73267326732673
four_guys_00871,four_guys,🔆 Mr_Y,66,5,0,0,0,1,3,0,2024-10-25T10:17:00,0.0,100.0
four_guys_00872,four_guys,🔆 Mr_Y,159,28,0,0,0,4,1,0,2024-10-26T11:32:00,0.0,15.09433962264151
four_guys_00873,four_guys,🔆 Mr_Y,10,3,0,0,0,0,0,0,2024-10-27T19:05:00,0.0,0.0
four_guys_00874,four_guys,🔆 Mr_Y,72,15,0,0,0,1,2,0,2024-10-28T09:49:00,0.0,49.99999999999999
four_guys_00875,four_guys,🔆 Mr_Y,40,10,0,0,0,1,0,0,2024-10-29T14:37:00,0.0,0.0
four_guys_00876,four_guys,🔆 Mr_Y,90,23,0,0,0,0,6,0,2024-11-01T14:01:00,0.0,120.00000000000001
four_guys_00877,four_guys,🔆 Mr_Y,23,3,0,0,0,1,1,0,2024-11-03T18:15:00,0.0,78.26086956521739
four_guys_00878,four_guys,🔆 Mr_Y,7,2,0,0,0,0,0,0,2024-11-05T20:58:00,0.0,0.0
four_guys_00879,four_guys,🔆 Mr_Y,63,16,0,0,0,0,0,0,2024-11-06T07:53:00,0.0,0.0
four_guys_00880,four_guys,🔆 Mr_Y,16,3,0,0,0,0,0,0,2024-11-06T20:12:00,0.0,0.0
four_guys_00881,four_guys,🔆 Mr_Y,53,7,0,0,0,0,2,0,2024-11-07T10:09:00,0.0,67.92452830188678
four_guys_00882,four_guys,🔆 Mr_Y,6,2,0,0,0,0,0,0,2024-11-08T19:18:00,0.0,0.0
four_guys_00883,four_guys,🔆 Mr_Y,60,8,0,0,0,0,0,0,2024-11-09T08:26:00,0.0,20.0
four_guys_00884,four_guys,🔆 Mr_Y,109,14,0,0,0,0,4,0,2024-11-12T11:53:00,0.0,66.05504587155964
four_guys_00885,four_guys,🔆 Mr_Y,69,7,0,0,0,0,0,0,2024-11-12T19:42:00,0.0,17.391304347826086
